transaction_id,date,customer_id,category,product,quantity,unit_price,total_amount,region,payment_method,status
TXN_000662,2024-03-26,CUST_0615,Livres,Roman,1,14.03,14.03,Île-de-France,Carte bancaire,Complété
TXN_002722,2024-03-26,CUST_0746,Électronique,Smartphone,1,586.42,586.42,Île-de-France,PayPal,Complété
TXN_002304,2024-03-26,CUST_0565,Électronique,Montre connectée,1,412.96,0.0,Grand Est,Carte bancaire,Annulé
TXN_002562,2024-03-26,CUST_0673,Sports & Loisirs,Raquette,1,111.74,111.74,Provence-Alpes-Côte d'Azur,Carte bancaire,Complété
TXN_002376,2024-03-26,CUST_0301,Maison & Jardin,Cafetière,1,106.97,106.97,Île-de-France,Carte bancaire,Complété
TXN_000234,2024-03-26,CUST_0539,Électronique,Montre connectée,2,1069.62,2139.24,Île-de-France,Apple Pay,Complété
TXN_002935,2024-03-26,CUST_0179,Livres,BD,5,46.15,230.75,Île-de-France,Virement,Complété
TXN_004076,2024-03-27,CUST_0398,Sports & Loisirs,Vélo,1,261.54,261.54,Hauts-de-France,Apple Pay,Complété
TXN_002150,2024-03-27,CUST_0321,Maison & Jardin,Bougie,1,83.48,83.48,Grand Est,Virement,Complété
TXN_001989,2024-03-27,CUST_0051,Livres,Science-fiction,3,22.65,67.95,Bretagne,Virement,Complété
TXN_003655,2024-03-27,CUST_0080,Sports & Loisirs,Vélo,1,166.86,166.86,Île-de-France,Apple Pay,Complété
TXN_004981,2024-03-27,CUST_0868,Vêtements,Chaussures,1,149.96,149.96,Hauts-de-France,Carte bancaire,Complété
TXN_000805,2024-03-27,CUST_0845,Sports & Loisirs,Raquette,1,398.77,398.77,Bretagne,Virement,Complété
TXN_002352,2024-03-27,CUST_0237,Sports & Loisirs,Raquette,1,467.87,467.87,Hauts-de-France,PayPal,Complété
TXN_002362,2024-03-27,CUST_0160,Livres,Cuisine,2,27.13,54.26,Auvergne-Rhône-Alpes,Carte bancaire,Complété
TXN_000516,2024-03-27,CUST_0103,Livres,Science-fiction,3,34.12,102.36,Auvergne-Rhône-Alpes,Carte bancaire,Complété
TXN_002050,2024-03-28,CUST_0943,Sports & Loisirs,Tapis de yoga,2,336.13,672.26,Hauts-de-France,Apple Pay,Complété
TXN_003580,2024-03-28,CUST_0889,Livres,Cuisine,1,12.71,12.71,Hauts-de-France,PayPal,Complété
TXN_000308,2024-03-28,CUST_0489,Sports & Loisirs,Gourde,3,62.2,186.6,Hauts-de-France,PayPal,Complété
TXN_004938,2024-03-28,CUST_0481,Livres,Guide pratique,2,12.39,24.78,Bretagne,PayPal,Complété
TXN_000509,2024-03-28,CUST_0888,Sports & Loisirs,Sac de sport,1,216.66,216.66,Grand Est,PayPal,Complété
TXN_002379,2024-03-28,CUST_0027,Sports & Loisirs,Vélo,2,365.0,730.0,Occitanie,Virement,Complété
TXN_002780,2024-03-28,CUST_0338,Électronique,Tablette,1,946.21,946.21,Bretagne,Apple Pay,Complété
TXN_002725,2024-03-28,CUST_0008,Maison & Jardin,Lampe,1,179.4,179.4,Île-de-France,Carte bancaire,Complété
TXN_002023,2024-03-28,CUST_0832,Vêtements,Jean,1,131.56,131.56,Nouvelle-Aquitaine,PayPal,Complété
TXN_002694,2024-03-28,CUST_0265,Électronique,Montre connectée,1,477.38,477.38,Auvergne-Rhône-Alpes,Apple Pay,Complété
TXN_002398,2024-03-28,CUST_0151,Sports & Loisirs,Ballon,2,175.39,350.78,Auvergne-Rhône-Alpes,Virement,Complété
TXN_001683,2024-03-29,CUST_0257,Sports & Loisirs,Gourde,2,64.04,128.08,Nouvelle-Aquitaine,Apple Pay,Complété
TXN_004211,2024-03-29,CUST_0065,Électronique,Montre connectée,1,824.45,824.45,Hauts-de-France,PayPal,Complété
TXN_002596,2024-03-29,CUST_0847,Vêtements,Jean,1,108.39,108.39,Auvergne-Rhône-Alpes,Virement,Complété
TXN_004760,2024-03-29,CUST_0238,Livres,Science-fiction,3,19.52,58.56,Hauts-de-France,Apple Pay,Complété
TXN_001199,2024-03-29,CUST_0308,Électronique,Laptop,2,911.42,1822.84,Auvergne-Rhône-Alpes,Apple Pay,Complété
TXN_003083,2024-03-29,CUST_0332,Livres,Guide pratique,1,28.36,28.36,Grand Est,PayPal,Complété
TXN_002056,2024-03-29,CUST_0107,Sports & Loisirs,Raquette,1,45.57,0.0,Hauts-de-France,Apple Pay,Remboursé
TXN_004539,2024-03-29,CUST_0480,Électronique,Smartphone,2,1099.79,2199.58,Île-de-France,Carte bancaire,Complété
TXN_003961,2024-03-29,CUST_0069,Vêtements,Jean,1,104.54,104.54,Hauts-de-France,Virement,Complété
TXN_002020,2024-03-29,CUST_0137,Vêtements,Sac à main,3,59.14,177.42,Bretagne,Carte bancaire,Complété
TXN_000052,2024-03-29,CUST_0886,Livres,Cuisine,5,12.98,64.9,Provence-Alpes-Côte d'Azur,PayPal,Complété
TXN_000420,2024-03-30,CUST_0982,Électronique,Laptop,1,501.81,501.81,Bretagne,PayPal,Complété
TXN_001597,2024-03-30,CUST_0665,Électronique,Écouteurs,1,334.24,334.24,Bretagne,Apple Pay,Complété
TXN_000195,2024-03-30,CUST_0944,Sports & Loisirs,Gourde,1,27.77,27.77,Auvergne-Rhône-Alpes,Virement,Complété
TXN_004874,2024-03-30,CUST_0802,Vêtements,Robe,3,57.22,171.66,Occitanie,Virement,Complété
TXN_002432,2024-03-30,CUST_0906,Vêtements,Robe,1,116.11,0.0,Hauts-de-France,Apple Pay,Annulé
TXN_001965,2024-03-30,CUST_0862,Vêtements,Robe,1,67.73,67.73,Occitanie,Virement,Complété
TXN_000897,2024-03-30,CUST_0545,Livres,Cuisine,1,44.15,44.15,Hauts-de-France,Apple Pay,Complété
TXN_004443,2024-03-30,CUST_0721,Vêtements,Chaussures,1,92.33,92.33,Île-de-France,Apple Pay,Complété
TXN_002299,2024-03-30,CUST_0769,Vêtements,T-shirt,3,46.53,139.59,Provence-Alpes-Côte d'Azur,Apple Pay,Complété
TXN_001194,2024-03-30,CUST_0417,Livres,Cuisine,1,38.76,38.76,Grand Est,Carte bancaire,Complété
TXN_004073,2024-03-30,CUST_0697,Vêtements,Sac à main,2,42.68,85.36,Auvergne-Rhône-Alpes,Carte bancaire,Complété
TXN_003372,2024-03-30,CUST_0901,Vêtements,Robe,1,107.06,107.06,Île-de-France,Apple Pay,Complété
TXN_001056,2024-03-30,CUST_0616,Maison & Jardin,Lampe,4,187.74,750.96,Nouvelle-Aquitaine,Apple Pay,Complété
TXN_002796,2024-03-30,CUST_0099,Maison & Jardin,Coussin,5,195.1,975.5,Provence-Alpes-Côte d'Azur,Virement,Complété
TXN_001807,2024-03-30,CUST_0723,Maison & Jardin,Aspirateur,1,195.76,195.76,Provence-Alpes-Côte d'Azur,PayPal,Complété
TXN_003640,2024-03-31,CUST_0375,Maison & Jardin,Plante,2,132.91,265.82,Auvergne-Rhône-Alpes,Virement,Complété
TXN_000380,2024-03-31,CUST_0815,Maison & Jardin,Bougie,1,32.15,32.15,Bretagne,Apple Pay,Complété
TXN_003813,2024-03-31,CUST_0659,Maison & Jardin,Coussin,4,260.31,1041.24,Provence-Alpes-Côte d'Azur,Carte bancaire,Complété
TXN_000378,2024-03-31,CUST_0117,Sports & Loisirs,Vélo,1,401.3,401.3,Nouvelle-Aquitaine,PayPal,Complété
TXN_002774,2024-03-31,CUST_0194,Électronique,Smartphone,1,723.12,723.12,Hauts-de-France,Apple Pay,Complété
TXN_000717,2024-03-31,CUST_0175,Sports & Loisirs,Gourde,3,72.33,216.99,Île-de-France,Carte bancaire,Complété
TXN_000142,2024-03-31,CUST_0301,Maison & Jardin,Aspirateur,1,24.72,24.72,Hauts-de-France,Virement,Complété
TXN_003506,2024-03-31,CUST_0959,Électronique,Écouteurs,2,744.25,1488.5,Bretagne,Virement,Complété
TXN_002215,2024-03-31,CUST_0312,Livres,Guide pratique,3,19.93,59.79,Bretagne,Apple Pay,Complété
TXN_000877,2024-03-31,CUST_0087,Sports & Loisirs,Gourde,1,245.96,245.96,Provence-Alpes-Côte d'Azur,Apple Pay,Complété
TXN_002619,2024-03-31,CUST_0626,Maison & Jardin,Plante,1,258.6,258.6,Auvergne-Rhône-Alpes,PayPal,Complété
TXN_003396,2024-03-31,CUST_0402,Maison & Jardin,Bougie,3,124.99,374.97,Provence-Alpes-Côte d'Azur,PayPal,Complété
TXN_000279,2024-04-01,CUST_0348,Vêtements,T-shirt,1,72.2,72.2,Hauts-de-France,PayPal,Complété
TXN_000696,2024-04-01,CUST_0515,Livres,Biographie,1,26.74,26.74,Hauts-de-France,Apple Pay,Complété
TXN_000444,2024-04-01,CUST_0509,Électronique,Enceinte Bluetooth,2,187.49,374.98,Hauts-de-France,Virement,Complété
TXN_004543,2024-04-01,CUST_0945,Électronique,Smartphone,1,334.51,334.51,Auvergne-Rhône-Alpes,Virement,Complété
TXN_003362,2024-04-01,CUST_0945,Vêtements,T-shirt,1,91.59,91.59,Auvergne-Rhône-Alpes,PayPal,Complété
TXN_000647,2024-04-01,CUST_0370,Électronique,Enceinte Bluetooth,1,311.26,311.26,Bretagne,Apple Pay,Complété
TXN_002133,2024-04-01,CUST_0925,Vêtements,T-shirt,1,23.29,23.29,Île-de-France,Apple Pay,Complété
TXN_002071,2024-04-01,CUST_0112,Livres,Guide pratique,1,18.06,18.06,Auvergne-Rhône-Alpes,Apple Pay,Complété
TXN_000327,2024-04-01,CUST_0689,Électronique,Smartphone,2,725.18,1450.36,Île-de-France,PayPal,Complété
TXN_003052,2024-04-01,CUST_0549,Livres,BD,1,44.52,44.52,Grand Est,Apple Pay,Complété
TXN_004439,2024-04-02,CUST_0249,Maison & Jardin,Cafetière,1,56.23,56.23,Hauts-de-France,Apple Pay,Complété
TXN_004891,2024-04-02,CUST_0495,Vêtements,Jean,3,85.74,257.22,Occitanie,Apple Pay,Complété
TXN_002512,2024-04-02,CUST_0533,Livres,Guide pratique,3,36.99,110.97,Provence-Alpes-Côte d'Azur,Carte bancaire,Complété
TXN_004306,2024-04-02,CUST_0080,Vêtements,Chaussures,1,116.24,116.24,Grand Est,Virement,Complété
TXN_002801,2024-04-02,CUST_0003,Électronique,Tablette,4,551.02,2204.08,Provence-Alpes-Côte d'Azur,PayPal,Complété
TXN_001153,2024-04-02,CUST_0031,Sports & Loisirs,Sac de sport,2,388.32,776.64,Grand Est,PayPal,Complété
TXN_001083,2024-04-02,CUST_0175,Livres,Guide pratique,1,12.79,12.79,Auvergne-Rhône-Alpes,Carte bancaire,Complété
TXN_003480,2024-04-02,CUST_0262,Maison & Jardin,Lampe,1,78.4,78.4,Auvergne-Rhône-Alpes,Apple Pay,Complété
TXN_000854,2024-04-02,CUST_0913,Électronique,Écouteurs,3,521.2,1563.6,Grand Est,Virement,Complété
TXN_004853,2024-04-02,CUST_0220,Vêtements,Chaussures,2,29.08,58.16,Bretagne,Carte bancaire,Complété
TXN_003467,2024-04-03,CUST_0970,Maison & Jardin,Lampe,1,245.47,245.47,Île-de-France,Carte bancaire,Complété
TXN_002875,2024-04-03,CUST_0167,Livres,BD,3,13.2,39.6,Île-de-France,Carte bancaire,Complété
TXN_001068,2024-04-03,CUST_0661,Sports & Loisirs,Gourde,1,182.9,182.9,Île-de-France,Carte bancaire,Complété
TXN_003339,2024-04-03,CUST_0216,Livres,Guide pratique,1,10.88,10.88,Bretagne,PayPal,Complété
TXN_004011,2024-04-03,CUST_0097,Maison & Jardin,Aspirateur,1,219.25,219.25,Occitanie,PayPal,Complété
TXN_003895,2024-04-03,CUST_0970,Sports & Loisirs,Raquette,1,332.97,332.97,Provence-Alpes-Côte d'Azur,Apple Pay,Complété
TXN_003420,2024-04-03,CUST_0274,Vêtements,Robe,3,89.66,268.98,Occitanie,Carte bancaire,Complété
TXN_004767,2024-04-03,CUST_0391,Vêtements,T-shirt,2,42.5,85.0,Bretagne,Virement,Complété
TXN_002397,2024-04-03,CUST_0735,Maison & Jardin,Aspirateur,2,181.99,363.98,Auvergne-Rhône-Alpes,Carte bancaire,Complété
TXN_002291,2024-04-03,CUST_0867,Sports & Loisirs,Tapis de yoga,1,91.26,91.26,Provence-Alpes-Côte d'Azur,PayPal,Complété
TXN_000078,2024-04-03,CUST_0400,Sports & Loisirs,Ballon,2,452.93,905.86,Bretagne,PayPal,Complété
TXN_004978,2024-04-03,CUST_0688,Électronique,Tablette,2,443.05,886.1,Nouvelle-Aquitaine,Apple Pay,Complété
TXN_000050,2024-04-03,CUST_0043,Maison & Jardin,Plante,1,167.84,167.84,Occitanie,Virement,Complété
TXN_002207,2024-04-03,CUST_0233,Maison & Jardin,Plante,2,189.15,378.3,Hauts-de-France,Apple Pay,Complété
TXN_002394,2024-04-03,CUST_0260,Électronique,Smartphone,1,484.48,484.48,Provence-Alpes-Côte d'Azur,PayPal,Complété
TXN_002359,2024-04-04,CUST_0492,Sports & Loisirs,Ballon,1,162.39,162.39,Île-de-France,Carte bancaire,Complété
TXN_003357,2024-04-04,CUST_0791,Vêtements,Robe,3,98.9,296.7,Bretagne,Carte bancaire,Complété
TXN_000135,2024-04-04,CUST_0831,Électronique,Tablette,3,943.62,2830.86,Bretagne,Apple Pay,Complété
TXN_004799,2024-04-04,CUST_0981,Électronique,Tablette,2,689.16,1378.32,Occitanie,Carte bancaire,Complété
TXN_002339,2024-04-04,CUST_0685,Sports & Loisirs,Raquette,3,228.97,686.91,Occitanie,PayPal,Complété
TXN_003102,2024-04-04,CUST_0934,Livres,Science-fiction,2,19.77,39.54,Hauts-de-France,Apple Pay,Complété
TXN_002591,2024-04-04,CUST_0724,Maison & Jardin,Lampe,2,241.33,482.66,Hauts-de-France,Virement,Complété
TXN_004103,2024-04-04,CUST_0925,Livres,Roman,4,35.61,142.44,Occitanie,Apple Pay,Complété
TXN_004953,2024-04-04,CUST_0725,Électronique,Écouteurs,2,420.37,840.74,Hauts-de-France,Carte bancaire,Complété
TXN_000265,2024-04-04,CUST_0047,Livres,Roman,2,38.16,76.32,Occitanie,PayPal,Complété
TXN_002916,2024-04-04,CUST_0219,Électronique,Tablette,1,1016.11,1016.11,Île-de-France,Apple Pay,Complété
TXN_000625,2024-04-04,CUST_0309,Maison & Jardin,Plante,3,43.12,129.36,Auvergne-Rhône-Alpes,Virement,Complété
TXN_002508,2024-04-04,CUST_0961,Vêtements,Veste,2,70.4,140.8,Île-de-France,Apple Pay,Complété
TXN_003284,2024-04-04,CUST_0658,Vêtements,Veste,2,35.67,0.0,Bretagne,Carte bancaire,Annulé
TXN_001696,2024-04-04,CUST_0930,Sports & Loisirs,Gourde,3,470.39,1411.17,Île-de-France,Virement,Complété
TXN_000708,2024-04-04,CUST_0794,Maison & Jardin,Lampe,4,104.49,417.96,Grand Est,Carte bancaire,Complété
TXN_001066,2024-04-04,CUST_0972,Livres,Roman,4,26.39,105.56,Auvergne-Rhône-Alpes,Virement,Complété
TXN_000390,2024-04-05,CUST_0664,Électronique,Enceinte Bluetooth,1,195.08,195.08,Auvergne-Rhône-Alpes,PayPal,Complété
TXN_003088,2024-04-05,CUST_0004,Livres,Science-fiction,2,20.65,41.3,Grand Est,Virement,Complété
TXN_000771,2024-04-05,CUST_0297,Livres,Science-fiction,3,26.17,78.51,Bretagne,PayPal,Complété
TXN_001088,2024-04-05,CUST_0597,Vêtements,Chaussures,1,72.06,72.06,Grand Est,Carte bancaire,Complété
TXN_004943,2024-04-05,CUST_0055,Sports & Loisirs,Ballon,2,246.84,493.68,Provence-Alpes-Côte d'Azur,Carte bancaire,Complété
TXN_003622,2024-04-05,CUST_0914,Maison & Jardin,Lampe,1,97.06,0.0,Occitanie,Virement,Annulé
TXN_004970,2024-04-05,CUST_0360,Livres,Cuisine,1,22.36,22.36,Bretagne,Carte bancaire,Complété
TXN_000760,2024-04-05,CUST_0559,Sports & Loisirs,Gourde,2,159.75,319.5,Nouvelle-Aquitaine,Apple Pay,Complété
TXN_003227,2024-04-05,CUST_0460,Maison & Jardin,Plante,1,86.91,86.91,Île-de-France,PayPal,Complété
TXN_000963,2024-04-05,CUST_0434,Maison & Jardin,Lampe,1,270.59,270.59,Occitanie,Carte bancaire,Complété
TXN_004400,2024-04-05,CUST_0779,Maison & Jardin,Aspirateur,1,126.75,126.75,Provence-Alpes-Côte d'Azur,Carte bancaire,Complété
TXN_002520,2024-04-05,CUST_0771,Électronique,Smartphone,2,939.76,1879.52,Nouvelle-Aquitaine,Carte bancaire,Complété
TXN_002764,2024-04-06,CUST_0493,Livres,Roman,4,20.6,82.4,Provence-Alpes-Côte d'Azur,Apple Pay,Complété
TXN_002043,2024-04-06,CUST_0621,Sports & Loisirs,Ballon,1,241.11,241.11,Île-de-France,Carte bancaire,Complété
TXN_001544,2024-04-06,CUST_0997,Vêtements,Chaussures,1,141.34,141.34,Bretagne,PayPal,Complété
TXN_003746,2024-04-06,CUST_0900,Sports & Loisirs,Sac de sport,2,328.02,656.04,Grand Est,Virement,Complété
TXN_000044,2024-04-06,CUST_0310,Maison & Jardin,Cafetière,1,138.26,138.26,Île-de-France,Virement,Complété
TXN_001221,2024-04-06,CUST_0853,Vêtements,T-shirt,2,86.18,172.36,Île-de-France,Virement,Complété
TXN_001220,2024-04-06,CUST_0607,Électronique,Smartphone,2,639.05,1278.1,Hauts-de-France,Virement,Complété
TXN_004747,2024-04-06,CUST_0446,Sports & Loisirs,Ballon,1,380.98,380.98,Provence-Alpes-Côte d'Azur,Apple Pay,Complété
TXN_003575,2024-04-06,CUST_0248,Vêtements,T-shirt,3,95.17,285.51,Nouvelle-Aquitaine,PayPal,Complété
TXN_004445,2024-04-06,CUST_0756,Vêtements,Veste,3,78.78,236.34,Hauts-de-France,Virement,Complété
TXN_002112,2024-04-06,CUST_0926,Maison & Jardin,Cafetière,1,174.21,174.21,Île-de-France,Apple Pay,Complété
TXN_002108,2024-04-06,CUST_0581,Sports & Loisirs,Ballon,2,528.81,1057.62,Hauts-de-France,Virement,Complété
TXN_002449,2024-04-07,CUST_0503,Livres,Cuisine,1,30.79,30.79,Auvergne-Rhône-Alpes,PayPal,Complété
TXN_004562,2024-04-07,CUST_0057,Maison & Jardin,Cafetière,3,198.31,594.93,Hauts-de-France,Carte bancaire,Complété
TXN_001796,2024-04-07,CUST_0310,Livres,Biographie,1,24.01,0.0,Auvergne-Rhône-Alpes,PayPal,Annulé
TXN_002059,2024-04-07,CUST_0395,Électronique,Montre connectée,2,89.83,179.66,Nouvelle-Aquitaine,Virement,Complété
TXN_003987,2024-04-07,CUST_0412,Maison & Jardin,Cafetière,4,192.26,0.0,Hauts-de-France,PayPal,Annulé
TXN_003411,2024-04-07,CUST_0878,Électronique,Écouteurs,1,1031.9,1031.9,Nouvelle-Aquitaine,Carte bancaire,Complété
TXN_004328,2024-04-07,CUST_0100,Maison & Jardin,Lampe,1,256.39,256.39,Hauts-de-France,Carte bancaire,Complété
TXN_004274,2024-04-07,CUST_0405,Vêtements,T-shirt,1,104.92,104.92,Occitanie,Carte bancaire,Complété
TXN_000688,2024-04-07,CUST_0010,Maison & Jardin,Coussin,3,288.03,864.09,Occitanie,PayPal,Complété
TXN_001459,2024-04-07,CUST_0907,Vêtements,Sac à main,1,51.06,51.06,Provence-Alpes-Côte d'Azur,Apple Pay,Complété
TXN_003317,2024-04-07,CUST_0338,Livres,Roman,1,49.49,49.49,Auvergne-Rhône-Alpes,PayPal,Complété
TXN_002137,2024-04-07,CUST_0234,Sports & Loisirs,Vélo,4,291.1,1164.4,Provence-Alpes-Côte d'Azur,Carte bancaire,Complété
TXN_003671,2024-04-07,CUST_0490,Électronique,Tablette,2,180.09,0.0,Nouvelle-Aquitaine,Virement,Annulé
TXN_002492,2024-04-07,CUST_0019,Électronique,Enceinte Bluetooth,1,209.21,209.21,Île-de-France,PayPal,Complété
TXN_003460,2024-04-07,CUST_0483,Électronique,Écouteurs,3,814.77,2444.31,Île-de-France,Apple Pay,Complété
TXN_003157,2024-04-07,CUST_0874,Électronique,Laptop,1,1159.83,1159.83,Grand Est,Virement,Complété
TXN_003370,2024-04-07,CUST_0136,Vêtements,Veste,1,141.65,141.65,Île-de-France,Carte bancaire,Complété
TXN_004974,2024-04-07,CUST_0198,Vêtements,Chaussures,2,65.04,130.08,Île-de-France,Carte bancaire,Complété
TXN_001756,2024-04-07,CUST_0275,Sports & Loisirs,Raquette,1,222.29,222.29,Grand Est,PayPal,Complété
TXN_000983,2024-04-08,CUST_0366,Électronique,Écouteurs,2,717.64,1435.28,Auvergne-Rhône-Alpes,Virement,Complété
TXN_000460,2024-04-08,CUST_0137,Sports & Loisirs,Gourde,1,47.43,47.43,Bretagne,Carte bancaire,Complété
TXN_000010,2024-04-08,CUST_0277,Livres,Cuisine,2,15.9,31.8,Nouvelle-Aquitaine,Virement,Complété
TXN_000191,2024-04-08,CUST_0499,Sports & Loisirs,Ballon,3,154.1,462.3,Occitanie,Carte bancaire,Complété
TXN_002973,2024-04-08,CUST_0716,Électronique,Smartphone,3,502.49,1507.47,Nouvelle-Aquitaine,Apple Pay,Complété
TXN_002830,2024-04-08,CUST_0474,Vêtements,T-shirt,1,157.64,157.64,Bretagne,Carte bancaire,Complété
TXN_003629,2024-04-08,CUST_0789,Vêtements,Robe,2,94.91,189.82,Bretagne,Carte bancaire,Complété
TXN_000478,2024-04-08,CUST_0225,Sports & Loisirs,Vélo,1,94.56,94.56,Île-de-France,Virement,Complété
TXN_001303,2024-04-08,CUST_0460,Électronique,Tablette,1,76.09,76.09,Bretagne,PayPal,Complété
TXN_001789,2024-04-08,CUST_0354,Électronique,Tablette,5,841.73,4208.65,Île-de-France,PayPal,Complété
TXN_004298,2024-04-09,CUST_0768,Maison & Jardin,Plante,1,15.95,0.0,Hauts-de-France,Apple Pay,Annulé
TXN_000103,2024-04-09,CUST_0779,Vêtements,Sac à main,1,83.98,83.98,Occitanie,Carte bancaire,Complété
TXN_004172,2024-04-09,CUST_0846,Sports & Loisirs,Gourde,3,223.66,670.98,Île-de-France,PayPal,Complété
TXN_002606,2024-04-09,CUST_0532,Électronique,Montre connectée,1,238.46,238.46,Auvergne-Rhône-Alpes,Apple Pay,Complété
TXN_004284,2024-04-09,CUST_0211,Électronique,Tablette,1,694.76,694.76,Auvergne-Rhône-Alpes,Apple Pay,Complété
TXN_003009,2024-04-09,CUST_0419,Électronique,Laptop,1,70.7,70.7,Grand Est,Apple Pay,Complété
TXN_004743,2024-04-09,CUST_0434,Maison & Jardin,Cafetière,1,205.34,205.34,Grand Est,Apple Pay,Complété
TXN_001110,2024-04-09,CUST_0663,Vêtements,Jean,1,66.13,66.13,Provence-Alpes-Côte d'Azur,Carte bancaire,Complété
TXN_002659,2024-04-09,CUST_0093,Électronique,Écouteurs,1,535.22,535.22,Grand Est,PayPal,Complété
TXN_004876,2024-04-09,CUST_0932,Livres,BD,1,41.4,41.4,Grand Est,Carte bancaire,Complété
TXN_002559,2024-04-09,CUST_0567,Livres,Guide pratique,2,44.02,88.04,Auvergne-Rhône-Alpes,Carte bancaire,Complété
TXN_002789,2024-04-09,CUST_0372,Électronique,Tablette,3,959.41,2878.23,Grand Est,Carte bancaire,Complété
TXN_000753,2024-04-09,CUST_0572,Électronique,Écouteurs,1,885.85,885.85,Bretagne,Virement,Complété
TXN_000894,2024-04-09,CUST_0488,Maison & Jardin,Aspirateur,1,25.05,25.05,Occitanie,Apple Pay,Complété
TXN_002594,2024-04-10,CUST_0007,Sports & Loisirs,Vélo,1,24.39,24.39,Île-de-France,Carte bancaire,Complété
TXN_004742,2024-04-10,CUST_0345,Maison & Jardin,Coussin,2,30.69,61.38,Île-de-France,Virement,Complété
TXN_002899,2024-04-10,CUST_0547,Livres,Science-fiction,2,36.69,0.0,Grand Est,Carte bancaire,Annulé
TXN_002003,2024-04-10,CUST_0683,Maison & Jardin,Lampe,1,188.98,188.98,Occitanie,Virement,Complété
TXN_004310,2024-04-10,CUST_0768,Électronique,Écouteurs,2,1014.51,2029.02,Hauts-de-France,PayPal,Complété
TXN_004910,2024-04-10,CUST_0778,Vêtements,Jean,4,17.71,70.84,Île-de-France,Apple Pay,Complété
TXN_000501,2024-04-10,CUST_0195,Vêtements,T-shirt,1,26.98,26.98,Bretagne,Virement,Complété
TXN_003121,2024-04-10,CUST_0416,Maison & Jardin,Cafetière,3,208.59,625.77,Auvergne-Rhône-Alpes,Virement,Complété
TXN_003391,2024-04-10,CUST_0170,Électronique,Tablette,1,1146.79,1146.79,Hauts-de-France,Apple Pay,Complété
TXN_002988,2024-04-10,CUST_0780,Électronique,Enceinte Bluetooth,1,267.31,267.31,Île-de-France,Apple Pay,Complété
TXN_001973,2024-04-10,CUST_0414,Vêtements,Sac à main,2,23.98,47.96,Occitanie,Carte bancaire,Complété
TXN_000536,2024-04-10,CUST_0656,Électronique,Écouteurs,1,135.47,135.47,Hauts-de-France,Virement,Complété
TXN_003219,2024-04-10,CUST_0550,Livres,Cuisine,2,10.88,21.76,Auvergne-Rhône-Alpes,PayPal,Complété
TXN_001684,2024-04-10,CUST_0376,Maison & Jardin,Cafetière,1,133.16,133.16,Occitanie,PayPal,Complété
TXN_003881,2024-04-10,CUST_0897,Électronique,Écouteurs,3,977.47,2932.41,Bretagne,Apple Pay,Complété
TXN_001468,2024-04-10,CUST_0151,Électronique,Laptop,1,76.47,76.47,Hauts-de-France,Virement,Complété
TXN_002118,2024-04-10,CUST_0566,Maison & Jardin,Cafetière,1,295.86,295.86,Nouvelle-Aquitaine,Apple Pay,Complété
TXN_001014,2024-04-10,CUST_0972,Électronique,Laptop,1,1113.12,0.0,Hauts-de-France,Virement,Annulé
TXN_001488,2024-04-10,CUST_0972,Sports & Loisirs,Gourde,5,79.09,395.45,Occitanie,Apple Pay,Complété
TXN_003288,2024-04-11,CUST_0102,Vêtements,T-shirt,4,116.19,464.76,Grand Est,Apple Pay,Complété
TXN_002867,2024-04-11,CUST_0102,Vêtements,Jean,2,79.95,159.9,Provence-Alpes-Côte d'Azur,Carte bancaire,Complété
TXN_000033,2024-04-11,CUST_0886,Vêtements,Jean,1,69.61,69.61,Bretagne,Carte bancaire,Complété
TXN_004229,2024-04-11,CUST_0475,Vêtements,T-shirt,4,21.91,87.64,Occitanie,Virement,Complété
TXN_003401,2024-04-11,CUST_0175,Électronique,Montre connectée,1,843.34,843.34,Grand Est,Carte bancaire,Complété
TXN_001047,2024-04-11,CUST_0807,Sports & Loisirs,Tapis de yoga,1,271.12,271.12,Auvergne-Rhône-Alpes,PayPal,Complété
TXN_004289,2024-04-11,CUST_0145,Maison & Jardin,Coussin,3,226.45,679.35,Île-de-France,Virement,Complété
TXN_003045,2024-04-11,CUST_0158,Sports & Loisirs,Tapis de yoga,1,247.44,247.44,Bretagne,PayPal,Complété
TXN_002759,2024-04-11,CUST_0979,Vêtements,Robe,2,53.41,106.82,Hauts-de-France,Virement,Complété
TXN_004860,2024-04-11,CUST_0872,Sports & Loisirs,Ballon,1,15.76,15.76,Auvergne-Rhône-Alpes,Carte bancaire,Complété
TXN_000969,2024-04-11,CUST_0299,Maison & Jardin,Coussin,1,142.73,0.0,Nouvelle-Aquitaine,Carte bancaire,Annulé
TXN_002275,2024-04-11,CUST_0173,Électronique,Montre connectée,4,1049.59,4198.36,Bretagne,PayPal,Complété
TXN_003431,2024-04-11,CUST_0556,Sports & Loisirs,Ballon,1,199.03,199.03,Grand Est,Virement,Complété
TXN_000853,2024-04-11,CUST_0109,Vêtements,T-shirt,1,81.31,81.31,Bretagne,Carte bancaire,Complété
TXN_000901,2024-04-11,CUST_0360,Sports & Loisirs,Ballon,5,277.3,1386.5,Nouvelle-Aquitaine,Virement,Complété
TXN_002212,2024-04-12,CUST_0835,Maison & Jardin,Cafetière,2,153.68,307.36,Nouvelle-Aquitaine,Carte bancaire,Complété
